block,layer,position,prompt,rank_intermediate,rank_answer
ic,4,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,2689,15619
ic,4,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,85733,99572
ic,4,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,62060,50993
ic,4,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,20022,27407
ic,4,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,102829,126416
ic,5,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,52018,27137
ic,5,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,2823,16313
ic,5,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,61820,95261
ic,5,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,64871,56076
ic,5,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,13172,50879
ic,5,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,34188,74441
ic,6,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,50276,22944
ic,6,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,3752,15210
ic,6,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,63048,85402
ic,6,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,40990,71906
ic,6,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,17765,40478
ic,6,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,9579,56797
ic,7,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,34681,32176
ic,7,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,1694,20280
ic,7,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,56996,93337
ic,7,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,40604,72168
ic,7,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,14947,53022
ic,7,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,12815,84179
ic,8,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,60103,24899
ic,8,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,27798,32084
ic,8,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,83583,106424
ic,8,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,63463,95916
ic,8,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,23097,50465
ic,8,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,41513,116104
ic,9,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,24463,7360
ic,9,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,5229,8794
ic,9,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,79712,78514
ic,9,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,57792,57007
ic,9,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,9393,21202
ic,9,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,32580,53957
ic,10,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,22653,4063
ic,10,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,2107,2002
ic,10,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,106078,78453
ic,10,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,88321,45871
ic,10,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,26097,16067
ic,10,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,89218,88386
ic,11,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,20513,2989
ic,11,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,988,1088
ic,11,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,73130,54114
ic,11,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,57119,26262
ic,11,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,18869,9335
ic,11,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,65215,68126
ic,12,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,11743,1223
ic,12,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,958,1496
ic,12,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,39291,22037
ic,12,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,40837,13320
ic,12,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,4936,4905
ic,12,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,30280,41660
ic,13,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,6636,885
ic,13,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,1163,1295
ic,13,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,30197,14809
ic,13,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,32329,9274
ic,13,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,3343,3863
ic,13,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,29787,27414
ic,14,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,18791,659
ic,14,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,2513,227
ic,14,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,66727,42590
ic,14,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,51206,20117
ic,14,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,6384,3923
ic,14,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,63549,32784
ic,15,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,14261,973
ic,15,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,2027,212
ic,15,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,80276,54797
ic,15,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,57134,11626
ic,15,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,3905,1808
ic,15,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,78504,22544
ic,16,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,42417,3205
ic,16,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,4608,122
ic,16,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,72760,80284
ic,16,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,69948,37979
ic,16,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,18987,3341
ic,16,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,99122,28290
ic,17,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,91062,14449
ic,17,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,34037,537
ic,17,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,123383,103087
ic,17,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,112599,51003
ic,17,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,127902,42841
ic,17,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,135575,54984
ic,18,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,90790,19297
ic,18,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,58656,455
ic,18,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,125506,66904
ic,18,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,128780,46092
ic,18,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,146010,52002
ic,18,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,142613,51014
ic,19,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,81156,32757
ic,19,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,12277,208
ic,19,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,127788,20316
ic,19,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,139680,22169
ic,19,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,147855,36271
ic,19,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,118898,23469
ic,20,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,140967,99215
ic,20,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,8806,442
ic,20,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,133655,13639
ic,20,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,143149,67129
ic,20,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,134894,43992
ic,20,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,118729,37747
ic,21,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,125599,70526
ic,21,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,2367,542
ic,21,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,125758,20642
ic,21,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,143478,49222
ic,21,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,135175,72883
ic,21,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,92098,56607
ic,22,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,71546,74399
ic,22,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,25,754
ic,22,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,65166,14580
ic,22,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,130022,45367
ic,22,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,114386,74244
ic,22,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,33839,26548
ic,23,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,49242,101066
ic,23,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,22,1369
ic,23,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,46603,13739
ic,23,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,90114,25747
ic,23,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,75486,80259
ic,23,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,42386,20183
ic,24,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,2311,43039
ic,24,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,2,217
ic,24,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,26032,11079
ic,24,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,13790,15917
ic,24,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,1971,38602
ic,24,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,2565,7318
ic,25,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,210,14436
ic,25,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,1,45
ic,25,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,21276,11958
ic,25,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,3956,7877
ic,25,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,360,10200
ic,25,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,342,1823
ic,26,99,The language of Sudunpel is Hanfivu. The language of Yeltis ,95,4089
ic,26,100,The language of Sudunpel is Hanfivu. The language of Yeltis ,3,46
ic,26,101,The language of Sudunpel is Hanfivu. The language of Yeltis ,8722,13408
ic,26,102,The language of Sudunpel is Hanfivu. The language of Yeltis ,2116,15740
ic,26,103,The language of Sudunpel is Hanfivu. The language of Yeltis ,197,9031
ic,26,104,The language of Sudunpel is Hanfivu. The language of Yeltis ,113,240
ic,0,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,9986,6661
ic,0,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,77950,62415
ic,0,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,8090,12633
ic,0,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,97071,90325
ic,0,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,71897,100743
ic,0,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,30555,41858
ic,1,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,19463,13726
ic,1,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,62319,38466
ic,1,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,13164,13207
ic,1,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,100612,86389
ic,1,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,121733,120435
ic,1,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,44357,48871
ic,2,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,14222,6276
ic,2,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,123145,101647
ic,2,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,18534,16599
ic,2,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,123552,105817
ic,2,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,125175,115743
ic,2,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,105553,106329
ic,3,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,3570,1506
ic,3,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,32144,20476
ic,3,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,1031,945
ic,3,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,62262,43172
ic,3,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,30770,20045
ic,3,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,22469,22372
ic,4,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,35254,20066
ic,4,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,84521,77653
ic,4,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,11284,13917
ic,4,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,131069,124075
ic,4,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,105044,103054
ic,4,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,111231,108297
ic,5,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,13925,8350
ic,5,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,53480,45063
ic,5,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,4118,5459
ic,5,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,115840,112628
ic,5,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,73862,76075
ic,5,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,48006,48306
ic,6,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,17565,16919
ic,6,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,57983,58648
ic,6,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,3135,5204
ic,6,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,108464,99332
ic,6,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,97463,109574
ic,6,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,21102,27324
ic,7,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,8580,9596
ic,7,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,36941,39655
ic,7,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,1800,3088
ic,7,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,84370,76414
ic,7,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,61033,74385
ic,7,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,22770,24580
ic,8,98,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,6494,10277
ic,8,99,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,84041,79077
ic,8,100,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,21573,27055
ic,8,101,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,129411,121814
ic,8,102,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,130860,137465
ic,8,103,The currency of Meksu is Kropra. The rival of Meksu is Yelsu,67569,96208
